id;sentenca;classe
1951;Honorários contratuais compensados no valor de R$ 5.000,00 com vencimento para amanhã.;Financeiro_e_Custas
182;Atenção: Determinada a penhora online na 1ª Vara Cível. Confira o teor no sistema.;Andamentos_Processuais
1652;Despesa com motoboy confirmada pela controladoria jurídica.;Financeiro_e_Custas
3293;Urgente: O prazo peremptório está suspenso. O estagiário já incluiu na agenda.;Prazos_e_Audiências
2560;Aviso: A ata notarial foi anexada com sucesso no portal do cliente.;Gestão_de_Documentos
3473;Audiência de custódia designada para sexta-feira às 10h, na 14ª Vara de Família.;Prazos_e_Audiências
4476;O sócio sênior conferiu a revisão da contestação antes do fim do expediente.;Tarefas_e_Delegações_Interna
1393;Faturamento: O repasse ao cliente foi cancelado e anexado aos autos.;Financeiro_e_Custas
3901;O prazo peremptório foi devolvido por 10 dias.;Prazos_e_Audiências
532;Urgente: Expedido alvará eletrônico na Vara de Família. Aguardando decurso de prazo.;Andamentos_Processuais
4492;Nova delegação: O sócio diretor marcou o feedback individual para alinhamento estratégico.;Tarefas_e_Delegações_Interna
61;Status do processo: Homologado o acordo. Aguardando manifestação das partes.;Andamentos_Processuais
4046;O setor paralegal solicitou a tese de defesa para a reunião de sexta.;Tarefas_e_Delegações_Interna
34;Aviso de movimentação: Sentença proferida pelo relator. Notifique-se o cliente da decisão.;Andamentos_Processuais
1241;Solicitação de verba aprovada aguardando compensação bancária.;Financeiro_e_Custas
1303;Faturamento: As custas processuais no valor de R$ 1.200,00 foram transferidas aguardando aprovação da diretoria.;Financeiro_e_Custas
921;Agravo de instrumento interposto.;Andamentos_Processuais
52;Reconsideração de decisão anterior indeferida no Tribunal Regional Federal da 5ª Região.;Andamentos_Processuais
2940;Documento: A petição inicial foi protocolada internamente.;Gestão_de_Documentos
1079;Confirmação: O precatório foi atualizado.;Financeiro_e_Custas
4597;Lembrete: finalizar a certidão de casamento até o fim do dia.;Tarefas_e_Delegações_Interna
698;Aviso de movimentação: Manifestação pericial anexada.;Andamentos_Processuais
3664;Aviso de pauta: A audiência de oitiva de testemunhas foi cancelada pelo juízo. Prepare a documentação.;Prazos_e_Audiências
991;Devolvido mandado não cumprido pelo oficial.;Andamentos_Processuais
2587;Status interno: A certidão de nascimento foi fragmentada em partes.;Gestão_de_Documentos
1223;Transferência judicial realizada no valor de R$ 8.000,00 para conferência do sócio.;Financeiro_e_Custas
3947;A audiência de justificação está aguardando o link da vara. Não perca o horário estabelecido.;Prazos_e_Audiências
2496;Status interno: O relatório médico foi salvo na pasta digital.;Gestão_de_Documentos
79;Certidão expedida pela secretaria da vara.;Andamentos_Processuais
4845;Atenção equipe: A Dra. Mariana atribuiu a pauta de audiências para despacho com o magistrado.;Tarefas_e_Delegações_Interna
697;Arquivamento do feito ordenado. Vista ao autor por 5 dias.;Andamentos_Processuais
258;Urgente: Embargos de declaração rejeitados no processo de execução. O prazo recursal inicia-se amanhã.;Andamentos_Processuais
585;Status do processo: Autos remetidos à conclusão. Cumpra-se com urgência.;Andamentos_Processuais
3043;Atenção: O prazo para alegações finais não comporta mais dilação. Prepare a documentação.;Prazos_e_Audiências
4734;Sócio diretor delegou a conferência do laudo pericial para você.;Tarefas_e_Delegações_Interna
768;Aviso de movimentação: Sentença proferida. Aguardando a intimação do réu.;Andamentos_Processuais
3013;Sessão de julgamento do júri designada para 10 de setembro.;Prazos_e_Audiências
4982;Departamento tributário finalizou a revisão dos cálculos do processo de João Pereira.;Tarefas_e_Delegações_Interna
1539;A guia de custas no valor de R$ 5.900,00 foi confirmada sem incidência de juros.;Financeiro_e_Custas
67;Atenção: Redistribuição do processo no portal eletrônico e-SAJ. Vista às partes por 5 dias.;Andamentos_Processuais
2785;Certidão de casamento movida para a pasta de arquivo morto.;Gestão_de_Documentos
3584;Urgente: O prazo para contrarrazões inicia-se amanhã. Não perca o horário estabelecido.;Prazos_e_Audiências
3064;Lembrete: O prazo para contestação foi prorrogado por 5 dias. Notifique o cliente.;Prazos_e_Audiências
2122;A guia de custas foi enviada por e-mail na nuvem corporativa.;Gestão_de_Documentos
4985;Atenção equipe: A estagiária transferiu a pesquisa jurisprudencial na sala de conferências.;Tarefas_e_Delegações_Interna
437;Andamento: Redistribuição do processo no Diário da Justiça Eletrônico. Vista às partes por 5 dias.;Andamentos_Processuais
2880;Certidão de nascimento revisada e pronta para envio ao cliente.;Gestão_de_Documentos
925;Status do processo: Redistribuição do processo. O processo segue tramitação normal.;Andamentos_Processuais
4632;Aviso interno: O advogado sênior agendou o despacho com o juiz e aguarda aprovação.;Tarefas_e_Delegações_Interna
1234;Alerta financeiro: As custas complementares foram expedidas na conta do escritório.;Financeiro_e_Custas
2457;Petição de juntada do comprovante de residência assinada com token OAB.;Gestão_de_Documentos
4936;O prazo interno para entrega desta minuta vence hoje às 18h.;Tarefas_e_Delegações_Interna
3685;Oitiva de testemunha registrada na pauta do dia 2/2.;Prazos_e_Audiências
909;Aviso de movimentação: Expedido mandado de citação. Aguardando decurso de prazo.;Andamentos_Processuais
3960;Sustentação oral confirmada para o processo de João Pereira.;Prazos_e_Audiências
2231;Upload falhou: A certidão de nascimento foi anexada com sucesso para conferência final.;Gestão_de_Documentos
1276;A guia DARE venceu.;Financeiro_e_Custas
3224;Alerta de prazo: A sessão do tribunal do júri está aguardando o link. O estagiário já incluiu na agenda.;Prazos_e_Audiências
151;Extinção do processo com resolução de mérito na 3ª Vara Criminal.;Andamentos_Processuais
2140;Alerta: O RG do cliente foi corrompido durante o upload e arquivado de forma definitiva.;Gestão_de_Documentos
3425;O prazo comum encerra-se na próxima sexta-feira. Verifique os autos para mais detalhes.;Prazos_e_Audiências
992;Prevenção de juízo declarada na 8ª Vara de Execuções Fiscais. Aguardando manifestação da parte contrária.;Andamentos_Processuais
4807;Status da tarefa alterado para 'Aguardando validação do gestor'.;Tarefas_e_Delegações_Interna
1;Determinação de bloqueio Sisbajud na 19ª Vara Federal. Vista às partes por 5 dias.;Andamentos_Processuais
3734;Atenção: A audiência de justificação será presencial no fórum. Evite a preclusão.;Prazos_e_Audiências
2261;O cliente anexou o contrato social no portal do escritório.;Gestão_de_Documentos
82;Embargos de declaração rejeitados pelo juízo deprecante. O processo segue tramitação normal.;Andamentos_Processuais
2195;Comprovantes de despesas médicas do mês foram indexados.;Gestão_de_Documentos
2823;Aviso: O contrato de honorários foi anexado com sucesso para uso na audiência.;Gestão_de_Documentos
2506;Atenção: A procuração ad judicia foi digitalizada em alta resolução.;Gestão_de_Documentos
2201;A certidão negativa de débitos foi assinada via certificado A3 pelo assistente jurídico.;Gestão_de_Documentos
3781;Urgente: a audiência de justificação está aguardando o link da vara.;Prazos_e_Audiências
3435;Oitiva do perito confirmada para o processo de Empresa Ômega Serviços.;Prazos_e_Audiências
1584;Guia de custas finais gerada.;Financeiro_e_Custas
2162;Erro de validação: o arquivo da procuração recebida está corrompido.;Gestão_de_Documentos
2388;Cópia autenticada da contestação solicitada ao cartório.;Gestão_de_Documentos
756;Aviso de movimentação: Apelação interposta. Vista às partes por 5 dias.;Andamentos_Processuais
4146;Aviso interno: O coordenador da equipe reagendou o feedback individual para a revisão final do sócio.;Tarefas_e_Delegações_Interna
1467;Guia de custas iniciais emitida no valor de R$ 25.000,00.;Financeiro_e_Custas
2708;Atenção: A guia de custas precisa ser reencaminhada.;Gestão_de_Documentos
1174;Segunda via de boleto emitida no valor de R$ 6.500,00.;Financeiro_e_Custas
409;Redistribuição do processo por dependência na 5ª Vara Trabalhista. Aguardando manifestação da parte contrária.;Andamentos_Processuais
558;Determinação de penhora de bens no PJe.;Andamentos_Processuais
2906;Upload da procuração ad judicia concluído com sucesso.;Gestão_de_Documentos
4524;Aviso interno: O Dr. Carlos concluiu a reunião de equipe e notificou os envolvidos.;Tarefas_e_Delegações_Interna
3744;Importante: O prazo para juntada de documentos não comporta mais dilação. A parte contrária já foi intimada.;Prazos_e_Audiências
1978;Pagamento pendente: Os honorários contratuais foram creditados sem incidência de juros.;Financeiro_e_Custas
4246;Atenção equipe: O sócio sênior cancelou a pauta de audiências com máxima urgência.;Tarefas_e_Delegações_Interna
2461;Procuração ad judicia renomeada conforme padrão do escritório.;Gestão_de_Documentos
2321;Atualização: O parecer técnico excedeu o limite de tamanho.;Gestão_de_Documentos
680;Recurso especial admitido pelo desembargador relator.;Andamentos_Processuais
2176;A guia de custas foi anexada com sucesso na nuvem corporativa.;Gestão_de_Documentos
105;Status do processo: Vista ao Ministério Público. Aguardando decurso de prazo.;Andamentos_Processuais
4692;Sócio sênior delegou a elaboração da planilha de cálculos para você.;Tarefas_e_Delegações_Interna
3560;Aviso de pauta: O prazo comum às partes vence nesta sexta-feira. Verifique no PJe.;Prazos_e_Audiências
4979;Sócio sênior delegou o protocolo da carteira de trabalho para você.;Tarefas_e_Delegações_Interna
2557;Atualização: A guia de custas foi rejeitada pelo tribunal no sistema interno do escritório.;Gestão_de_Documentos
1998;Guia de custas iniciais emitida pela controladoria jurídica.;Financeiro_e_Custas
2876;Documento: A ata notarial foi assinada digitalmente.;Gestão_de_Documentos
3869;A reunião de tentativa de acordo será presencial no fórum. Revise os memoriais antes da data.;Prazos_e_Audiências
1140;Nota fiscal cancelada no valor de R$ 15.000,00.;Financeiro_e_Custas
3884;Aviso de pauta: O prazo de 15 dias úteis foi devolvido por 10 dias. Notifique o cliente.;Prazos_e_Audiências
1505;Estorno de pagamento em duplicidade e o comprovante anexado aos autos.;Financeiro_e_Custas
4741;Estagiário foi designado para levantar a jurisprudência aplicável.;Tarefas_e_Delegações_Interna
2535;OCR aplicado na carteira de trabalho digitalizada.;Gestão_de_Documentos
2755;Procuração ad judicia movida para a pasta de arquivo morto.;Gestão_de_Documentos
1101;Nota fiscal de prestação de serviços emitida pela controladoria jurídica.;Financeiro_e_Custas
3160;Prazo para embargos de declaração iniciado no processo do executado.;Prazos_e_Audiências
912;Devolvido mandado não cumprido pelo oficial na 3ª Vara da Fazenda Pública. Publicação no Diário Oficial de hoje.;Andamentos_Processuais
2211;O relatório médico precisa ser reencaminhado na nuvem corporativa.;Gestão_de_Documentos
524;Atualização processual: Vista ao Ministério Público. Notifique-se o cliente da decisão.;Andamentos_Processuais
149;Atenção: Determinada a penhora online. O processo segue tramitação normal.;Andamentos_Processuais
957;Deferimento da tutela de urgência no processo nº 0062703-16.2022.8.25.0001. Publicação no Diário Oficial de hoje.;Andamentos_Processuais
3310;Prazo para alegações finais foi prorrogado por decisão judicial.;Prazos_e_Audiências
2838;O comprovante de residência precisa ser reencaminhado.;Gestão_de_Documentos
445;Aviso de movimentação: Redistribuição do processo no Juizado Especial. O processo segue tramitação normal.;Andamentos_Processuais
141;Designação de perícia contábil.;Andamentos_Processuais
170;Deferido o pedido de gratuidade de justiça. Vista ao autor por 5 dias.;Andamentos_Processuais
209;Retificação de autuação processual na 17ª Vara da Fazenda Pública.;Andamentos_Processuais
4595;Lembrete: Estagiário marcou um feedback individual.;Tarefas_e_Delegações_Interna
4945;Lembrete: Advogado pleno encerrou o workflow da tarefa.;Tarefas_e_Delegações_Interna
4242;Relatório semanal de Construtora Alfa Ltda foi validado pela diretoria.;Tarefas_e_Delegações_Interna
9;Ato ordinatório praticado. Confira o teor no sistema.;Andamentos_Processuais
1720;Fatura mensal vencida com vencimento para amanhã.;Financeiro_e_Custas
4249;Workflow iniciado: conferência financeira do processo de Indústria Delta S.A.;Tarefas_e_Delegações_Interna
2502;O comprovante de residência excedeu o limite de tamanho do sistema pelo sócio.;Gestão_de_Documentos
4299;Urgente: Dr. Roberto atribuiu a tarefa de redigir o recurso antes do envio ao cliente.;Tarefas_e_Delegações_Interna
4999;O departamento cível atribuiu a tarefa de redigir o recurso.;Tarefas_e_Delegações_Interna
4911;Atenção equipe: A advogada júnior pediu o resumo do processo com máxima urgência.;Tarefas_e_Delegações_Interna
4627;Lembrete: O gestor do departamento finalizou a triagem de documentos para amanhã cedo.;Tarefas_e_Delegações_Interna
1468;Aviso: A despesa de cartório foi recolhida com vencimento para amanhã.;Financeiro_e_Custas
4663;Lembrete: A equipe cível transferiu o protocolo do recurso antes do fim do expediente.;Tarefas_e_Delegações_Interna
197;Distribuído por prevenção o novo recurso ao relator do processo originário.;Andamentos_Processuais
3770;Prazo para contestação consta registrado na pauta processual do dia 25/10.;Prazos_e_Audiências
3872;Urgente: A audiência trabalhista foi cancelada pelo juízo. A parte contrária já foi intimada.;Prazos_e_Audiências
1667;A fatura mensal foi recolhida aguardando aprovação da diretoria.;Financeiro_e_Custas
1022;Fatura referente a horas consultivas referente ao processo de Distribuidora Central.;Financeiro_e_Custas
2062;Atenção: A ata notarial foi fragmentada em partes.;Gestão_de_Documentos
3996;Lembrete: A sessão de mediação foi designada para hoje às 14h. A parte contrária já foi intimada.;Prazos_e_Audiências
658;Trânsito em julgado certificado no processo de execução.;Andamentos_Processuais
3957;O prazo prescricional inicia-se amanhã. Notifique o cliente com urgência.;Prazos_e_Audiências
3345;Prazo para impugnação ao cumprimento de sentença foi prorrogado por decisão judicial.;Prazos_e_Audiências
1199;Confirmação: As despesas de viagem foram pagas com vencimento para amanhã.;Financeiro_e_Custas
2245;O termo de acordo foi assinado digitalmente.;Gestão_de_Documentos
481;Atenção: Baixa definitiva dos autos.;Andamentos_Processuais
223;Mandado de segurança denegado na 5ª Vara Trabalhista. Aguardando manifestação das partes.;Andamentos_Processuais
4348;Urgente: elaborar a contestação — o prazo interno vence hoje.;Tarefas_e_Delegações_Interna
2729;Upload falhou: A declaração de hipossuficiência foi enviada por e-mail pelo sócio responsável.;Gestão_de_Documentos
3097;Perícia contábil registrada na pauta do dia 21/7.;Prazos_e_Audiências
4508;Tarefa atribuída: atualizar a planilha de acompanhamento do caso Transportadora Rios.;Tarefas_e_Delegações_Interna
3761;Atenção: A audiência de instrução foi adiada para o próximo mês. O sistema já foi atualizado.;Prazos_e_Audiências
3415;Importante: O prazo em dobro para a Fazenda não comporta mais dilação.;Prazos_e_Audiências
1676;Guia de custas iniciais emitida no valor de R$ 15.000,00.;Financeiro_e_Custas
3919;Sessão de julgamento virtual registrada na pauta do dia 5/7.;Prazos_e_Audiências
4946;Nova delegação: Elaborar a contestação e aguarda sua validação.;Tarefas_e_Delegações_Interna
623;Extinção do processo sem resolução de mérito na 1ª Vara Cível.;Andamentos_Processuais
4676;Urgente: O estagiário devolveu a minuta do acordo e notificou os envolvidos.;Tarefas_e_Delegações_Interna
3518;O prazo para embargos de declaração foi devolvido por 10 dias. O sistema PJe já foi atualizado.;Prazos_e_Audiências
1892;Aviso: As despesas de viagem venceram.;Financeiro_e_Custas
466;Aviso de movimentação: Expedido alvará eletrônico no sistema PJe. Aguardando manifestação das partes.;Andamentos_Processuais
788;Atualização processual: Decisão interlocutória proferida na 3ª Vara Criminal. Aguardando a intimação do réu.;Andamentos_Processuais
2467;A documentação anexada excedeu o limite de tamanho.;Gestão_de_Documentos
3392;Aviso de pauta: O prazo prescricional vence hoje.;Prazos_e_Audiências
1044;Boleto de honorários contratuais emitido com sucesso.;Financeiro_e_Custas
3693;Prazo para juntada de documentos complementares vence em 2 dias corridos.;Prazos_e_Audiências
864;Atenção: Homologado o acordo na 3ª Vara Criminal. O prazo recursal inicia-se amanhã.;Andamentos_Processuais
1479;Despesa de correio (AR) no valor de R$ 12.000,00.;Financeiro_e_Custas
3175;A sessão de mediação familiar ocorrerá de forma 100% virtual. Revise os memoriais antes da data.;Prazos_e_Audiências
2177;Aviso: O relatório médico está disponível para download pelo assistente jurídico.;Gestão_de_Documentos
3021;O prazo comum acaba em 48 horas.;Prazos_e_Audiências
3100;O prazo comum acaba em 48 horas. Atenção ao calendário interno.;Prazos_e_Audiências
2555;Upload falhou: O termo de acordo está disponível para download no dossiê previdenciário.;Gestão_de_Documentos
397;Decretada a revelia do réu na 6ª Vara Criminal. Aguardando manifestação das partes.;Andamentos_Processuais
811;Urgente: Homologado o acordo na Vara de Família. Aguardando decurso de prazo.;Andamentos_Processuais
3745;Lembrete: A sessão do tribunal do júri foi adiada para o próximo mês. A parte contrária já foi intimada.;Prazos_e_Audiências
3253;Importante: A audiência de oitiva de testemunhas ocorrerá de forma 100% virtual. O estagiário já incluiu na agenda.;Prazos_e_Audiências
4590;Lembrete: A equipe tributária convocou todos para a reunião mensal.;Tarefas_e_Delegações_Interna
2913;Falha no upload do comprovante de residência: arquivo corrompido.;Gestão_de_Documentos
546;Status do processo: Recebidos os autos.;Andamentos_Processuais
1464;Bloqueio Sisbajud para conferência do sócio financeiro.;Financeiro_e_Custas
3391;O prazo para preparo recursal vence hoje. O sistema PJe já foi atualizado.;Prazos_e_Audiências
4656;Aviso interno: O estagiário encerrou a pesquisa jurisprudencial com máxima urgência.;Tarefas_e_Delegações_Interna
4637;Status da tarefa: O setor paralegal revisou o cadastro da ação para a revisão final do sócio.;Tarefas_e_Delegações_Interna
3686;Atenção: A sessão de mediação está aguardando o link. A parte contrária já foi intimada.;Prazos_e_Audiências
3816;Audiência de conciliação confirmada para o processo de Transportadora Rios.;Prazos_e_Audiências
1176;Pagamento pendente: Os honorários contratuais foram atualizados conforme determinação judicial.;Financeiro_e_Custas
4237;Aviso interno: A equipe trabalhista conferiu a conferência de prazos e aguarda aprovação.;Tarefas_e_Delegações_Interna
440;Autos remetidos ao Tribunal de Justiça. Publicação no Diário Oficial de hoje.;Andamentos_Processuais
4018;Status da tarefa: O gestor do departamento conferiu a auditoria de processos via Microsoft Teams.;Tarefas_e_Delegações_Interna
3404;Audiência de conciliação remarcada para a próxima semana.;Prazos_e_Audiências
3098;Aviso de pauta: O prazo para apelação vence nesta sexta-feira. Revise os memoriais.;Prazos_e_Audiências
1964;Nota fiscal cancelada no valor de R$ 8.500,00 e notificação enviada ao financeiro.;Financeiro_e_Custas
1700;Guia de custas recursais emitida no valor de R$ 1.800,00.;Financeiro_e_Custas
256;Urgente: Manifestação pericial anexada.;Andamentos_Processuais
2240;Pasta do processo físico foi desarquivada e está na recepção.;Gestão_de_Documentos
4145;Aviso interno: Elaborar a planilha de clientes e aguarda sua validação.;Tarefas_e_Delegações_Interna
4543;Workflow encerrado: revisão documental do processo de Silva & Cia.;Tarefas_e_Delegações_Interna
2663;Procuração ad judicia pendente de assinatura digital via DocuSign.;Gestão_de_Documentos
446;Recebidos os autos pelo Tribunal de Justiça. Consulte a íntegra no e-Proc.;Andamentos_Processuais
2652;Falha no upload da contestação: arquivo corrompido.;Gestão_de_Documentos
425;Ofício expedido na 6ª Vara Federal. Aguardando manifestação da parte contrária.;Andamentos_Processuais
1258;Urgente: A penhora online no valor de R$ 8.600,00 foi cancelada pelo setor financeiro.;Financeiro_e_Custas
109;Atenção: Apelação interposta. Aguardando a intimação do réu.;Andamentos_Processuais
4005;Lembrete: enviar a petição inicial até sexta-feira.;Tarefas_e_Delegações_Interna
345;Urgente: Determinada a penhora online. Notifique-se o cliente da decisão.;Andamentos_Processuais
2750;RG atualizado movido para a pasta de arquivo morto.;Gestão_de_Documentos
97;Atualização processual: Indeferida a liminar no Diário da Justiça Eletrônico. Consulte a íntegra no e-Proc.;Andamentos_Processuais
1719;Urgente: As custas complementares foram recebidas aguardando compensação.;Financeiro_e_Custas
24;Aviso de movimentação: Homologado o acordo pela secretaria da vara.;Andamentos_Processuais
3891;Perícia médica marcada para hoje às 16h.;Prazos_e_Audiências
3037;Sessão de julgamento virtual designada para amanhã às 9h, na 17ª Vara da Fazenda Pública.;Prazos_e_Audiências
1020;Nota fiscal cancelada referente ao processo de Condomínio Jardim das Flores.;Financeiro_e_Custas
3355;A audiência de conciliação teve o horário antecipado. O estagiário já incluiu na agenda.;Prazos_e_Audiências
3244;Alerta de prazo: O prazo para recurso inominado vence nesta sexta-feira. O sistema já foi atualizado.;Prazos_e_Audiências
2356;Nova pasta compartilhada criada para os documentos de João Pereira.;Gestão_de_Documentos
62;Atenção: Baixa definitiva dos autos. Vista às partes por 5 dias.;Andamentos_Processuais
4222;O advogado pleno encerrou a elaboração de quesitos como prioridade 1.;Tarefas_e_Delegações_Interna
627;Andamento: Homologado o acordo no sistema PJe.;Andamentos_Processuais
1810;Nota fiscal de prestação de serviços gerada e enviada ao e-mail do reclamante.;Financeiro_e_Custas
165;Extinção do processo com resolução de mérito no Tribunal Regional do Trabalho.;Andamentos_Processuais
1583;Nota fiscal cancelada no valor de R$ 20.500,00 e baixada no sistema.;Financeiro_e_Custas
2215;Documento: A certidão negativa de débitos foi enviada por e-mail.;Gestão_de_Documentos
4898;Tarefa atribuída: atualizar a planilha de acompanhamento do caso Farmácias Reunidas Ltda.;Tarefas_e_Delegações_Interna
4900;Solicitação de suporte: verificar duplicidade de cadastro de Silva & Cia.;Tarefas_e_Delegações_Interna
4556;O sócio diretor conferiu a tese de defesa e aguarda aprovação.;Tarefas_e_Delegações_Interna
55;Atualização processual: Suspensão do processo decretada pelo Tribunal de Justiça. Prazo comum aberto.;Andamentos_Processuais
597;Status do processo: Apelação interposta. Notifique-se o cliente da decisão.;Andamentos_Processuais
2621;Atenção: O parecer técnico está pendente de assinatura para cumprimento de prazo.;Gestão_de_Documentos
2702;Comprovante de residência renomeado conforme padrão do escritório.;Gestão_de_Documentos
265;Atualização processual: Agravo de instrumento recebido.;Andamentos_Processuais
540;Revogação de liminar anteriormente deferida no processo de Consórcio Nordeste.;Andamentos_Processuais
723;Impugnação ao cumprimento de sentença recebida no Tribunal de Justiça.;Andamentos_Processuais
688;Andamento: Manifestação pericial anexada no Juizado Especial. Cumpra-se com urgência.;Andamentos_Processuais
4383;O sócio diretor marcou o despacho com o juiz para a revisão final do sócio.;Tarefas_e_Delegações_Interna
4385;Departamento tributário finalizou a revisão dos cálculos do processo de Farmácias Reunidas Ltda.;Tarefas_e_Delegações_Interna
2548;Upload falhou: O holerite do reclamante foi protocolado internamente.;Gestão_de_Documentos
1510;Alerta financeiro: A penhora online foi quitada.;Financeiro_e_Custas
644;Status do processo: Autos remetidos à conclusão na Vara de Família. O prazo recursal inicia-se amanhã.;Andamentos_Processuais
2476;Atenção: A certidão negativa de débitos foi assinada digitalmente.;Gestão_de_Documentos
3262;Importante: A sessão de mediação será presencial no fórum.;Prazos_e_Audiências
110;Redistribuição do processo na 3ª Vara Criminal. O prazo recursal inicia-se amanhã.;Andamentos_Processuais
4358;Sócio sênior delegou a revisão da certidão de nascimento para você.;Tarefas_e_Delegações_Interna
3049;A audiência de conciliação foi designada para amanhã. O sistema PJe já foi atualizado.;Prazos_e_Audiências
3341;Prazo para apresentação de recurso vence em 7 dias corridos.;Prazos_e_Audiências
975;Status do processo: Embargos de declaração rejeitados.;Andamentos_Processuais
3481;Prazo para emenda à petição inicial consta registrado na pauta processual do dia 1/3.;Prazos_e_Audiências
4688;Sócio sênior delegou a elaboração da declaração de imposto de renda para você.;Tarefas_e_Delegações_Interna
1937;Depósito recursal referente ao processo de Distribuidora Central.;Financeiro_e_Custas
1528;Guia DARE emitida pela controladoria jurídica.;Financeiro_e_Custas
4229;Lembrete: A equipe trabalhista pediu a minuta do acordo referente ao caso Silva.;Tarefas_e_Delegações_Interna
4444;O advogado pleno transferiu a tese de defesa para despacho com o magistrado.;Tarefas_e_Delegações_Interna
4714;Urgente: A Dra. Fernanda pediu a elaboração de quesitos no sistema ERP.;Tarefas_e_Delegações_Interna
3634;Lembrete: A audiência de instrução foi cancelada pelo juízo. Revise os memoriais.;Prazos_e_Audiências
2189;Nova pasta compartilhada criada para os documentos de Farmácias Reunidas Ltda.;Gestão_de_Documentos
4344;Lembrete: O estagiário aprovou o feedback individual com máxima urgência.;Tarefas_e_Delegações_Interna
2212;Aviso: A certidão de nascimento excedeu o limite de tamanho.;Gestão_de_Documentos
3820;Prazo para alegações finais consta registrado na pauta processual do dia 1/8.;Prazos_e_Audiências
389;Redistribuição por dependência à vara preventiva.;Andamentos_Processuais
4756;Tarefa urgente: ligar para o cartório e verificar status do ofício.;Tarefas_e_Delegações_Interna
1394;Repasse ao cliente finalizado para conferência do sócio.;Financeiro_e_Custas
1337;Alerta financeiro: Os honorários de sucumbência foram creditados pela controladoria.;Financeiro_e_Custas
4674;Nova delegação: A Dra. Mariana devolveu a planilha de clientes para alinhamento estratégico.;Tarefas_e_Delegações_Interna
2965;Documento: O parecer técnico está disponível para download no dossiê previdenciário.;Gestão_de_Documentos
3337;Aviso de pauta: A audiência trabalhista foi adiada para o próximo mês. Não perca o horário estabelecido.;Prazos_e_Audiências
3985;Atenção: O prazo prescricional está suspenso. Não perca o horário estabelecido.;Prazos_e_Audiências
731;Reconsideração de decisão anterior indeferida no Superior Tribunal de Justiça.;Andamentos_Processuais
4735;Coordenador solicitou revisão do contrato social antes do envio ao cliente.;Tarefas_e_Delegações_Interna
4763;Prioridade alta: O sócio diretor solicitou a minuta do acordo para amanhã cedo.;Tarefas_e_Delegações_Interna
2651;Atenção: O laudo pericial foi encaminhado ao setor paralegal.;Gestão_de_Documentos
611;Urgente: Determinada a penhora online na Vara da Fazenda Pública. Confira o teor no sistema.;Andamentos_Processuais
308;Expedição de alvará judicial eletrônico no processo nº 0083396-42.2023.8.22.0003.;Andamentos_Processuais
4328;Nova delegação: O setor paralegal delegou a triagem de documentos antes do fim do expediente.;Tarefas_e_Delegações_Interna
814;Autos remetidos à instância superior na 5ª Vara Trabalhista. Aguardando manifestação da parte contrária.;Andamentos_Processuais
254;Atenção: Recebidos os autos. O processo segue tramitação normal.;Andamentos_Processuais
3128;Prazo para pagamento do preparo recursal é fatal, sem possibilidade de prorrogação.;Prazos_e_Audiências
1545;A taxa de desarquivamento no valor de R$ 6.200,00 foi gerada conforme determinação judicial.;Financeiro_e_Custas
1870;Urgente: O reembolso de diligência no valor de R$ 7.700,00 está pendente com sucesso.;Financeiro_e_Custas
571;Atenção: Apelação interposta. Aguardando manifestação das partes.;Andamentos_Processuais
350;Carta rogatória expedida no PJe.;Andamentos_Processuais
2599;Atualização: O contrato social foi corrompido durante o upload no dossiê previdenciário.;Gestão_de_Documentos
3373;A audiência de justificação acontecerá na sala 3 do CEJUSC.;Prazos_e_Audiências
3365;Alerta de prazo: O prazo para manifestação termina em 48 horas. O sistema já foi atualizado.;Prazos_e_Audiências
4491;Estagiário foi designado para fazer o resumo do processo.;Tarefas_e_Delegações_Interna
146;Atualização processual: Homologado o acordo. Verifique o andamento no tribunal.;Andamentos_Processuais
1158;Boleto de honorários emitido com acréscimo de multa contratual.;Financeiro_e_Custas
1294;As despesas de viagem no valor de R$ 2.400,00 foram aprovadas pela controladoria.;Financeiro_e_Custas
1585;Custas de citação para conferência do sócio financeiro.;Financeiro_e_Custas
1890;Despesa com motoboy referente ao processo de Distribuidora Central.;Financeiro_e_Custas
1514;Confirmação: O pagamento do perito no valor de R$ 9.300,00 foi quitado no portal do tribunal.;Financeiro_e_Custas
1077;Boleto de honorários contratuais emitido pela controladoria jurídica.;Financeiro_e_Custas
2862;Contrato de honorários categorizado na caixa de entrada do sistema.;Gestão_de_Documentos
4034;Aviso interno: O sócio sênior cancelou o feedback individual antes do fim do expediente.;Tarefas_e_Delegações_Interna
2433;Atenção: O comprovante de pagamento foi salvo na pasta digital na subpasta de atos constitutivos.;Gestão_de_Documentos
3317;Perícia contábil adiada a pedido de uma das partes.;Prazos_e_Audiências
3522;Atenção: A audiência admonitória está aguardando o link. A parte contrária já foi intimada.;Prazos_e_Audiências
322;Homologação de acordo entre as partes no processo do cliente corporativo.;Andamentos_Processuais
2317;Alerta: O comprovante de pagamento foi corrompido durante o upload.;Gestão_de_Documentos
3206;Urgente: A audiência de oitiva de testemunhas foi cancelada pelo juízo.;Prazos_e_Audiências
583;Cumprimento de sentença iniciado no processo nº 0061233-69.2024.8.26.0002. Publicação no Diário Oficial de hoje.;Andamentos_Processuais
